iD,Product Name,Attribute FR (Name:Type:Position)*,Attribute EN (Name:Type:Position)*,Value FR (Value:Position)*,Value EN (Value:Position)*,Supplier reference,Reference,Référence Finale,EAN13,UPC,Wholesale price,Impact on price,Ecotax,Quantity,Minimal quantity,Impact on weight,"Default (0 = No, 1 = Yes)",Combination available date,Image position,Image URL,"Delete existing images (0 = No, 1 = Yes)",ID / Name of shop,Advanced Stock Managment,Depends on stock,Warehouse,ID,Désignation (Français),Désignation (English),Référence,Nom de la première variante,Nom de la seconde variante,Valeur de la première variante,Ordre variante 1,Valeur de la seconde variante,Ordre variante 2,Stock,Prix,Taux de promotion,Date de début de promotion,Date de fin de promotion,Date réapprovisionnement,,Catégorie Principale,Famille,,,,,,,,,
147,Skippy,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marine/Blanc:0, 32:1","Marine/Blanc:0, 32:1",,skippy-marine-blanc-32,SKIPPY-EN-MABL32,Couleur:color:0,Pointure:select:1,Marine-Blanc:0,6,32:1,1,,,,,,https://cata.meduse.co/enfants/bottes/skippy/marine-blanc/bottes-enfant-skippy-marine-blanc-cote.jpg,1,,,,,147,Skippy,,skippy-marine-blanc-32,Couleur,Pointure,Marine/Blanc,2,32,6,1,36,,,,,,Bottes enfant,Enfant,Botte,skippy enfant,skippy,marine,blanc,32,,,skippyenfant
147,Skippy,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marine/Blanc:0, 34:1","Marine/Blanc:0, 34:1",,skippy-marine-blanc-34,SKIPPY-EN-MABL34,Couleur:color:0,Pointure:select:1,Marine-Blanc:0,6,34:1,1,,,,,,https://cata.meduse.co/enfants/bottes/skippy/marine-blanc/bottes-enfant-skippy-marine-blanc-cote.jpg,1,,,,,147,Skippy,,skippy-marine-blanc-34,Couleur,Pointure,Marine/Blanc,2,34,7,1,36,,,,,,Bottes enfant,Enfant,Botte,skippy enfant,skippy,marine,blanc,34,,,skippyenfant
147,Skippy,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rouge/Blanc:0, 22:1","Rouge/Blanc:0, 22:1",,skippy-rouge-blanc-22,SKIPPY-EN-ROBL22,Couleur:color:0,Pointure:select:1,Rouge-Blanc:0,0,22:1,1,,,,,,https://cata.meduse.co/enfants/bottes/skippy/rouge-blanc/bottes-enfant-skippy-rouge-blanc-cote.jpg,1,,,,,147,Skippy,,skippy-rouge-blanc-22,Couleur,Pointure,Rouge/Blanc,3,22,1,1,30,,,,,,Bottes enfant,Enfant,Botte,skippy enfant,skippy,rouge,blanc,22,,,skippyenfant
147,Skippy,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rouge/Blanc:0, 24:1","Rouge/Blanc:0, 24:1",,skippy-rouge-blanc-24,SKIPPY-EN-ROBL24,Couleur:color:0,Pointure:select:1,Rouge-Blanc:0,0,24:1,1,,,,,,https://cata.meduse.co/enfants/bottes/skippy/rouge-blanc/bottes-enfant-skippy-rouge-blanc-cote.jpg,1,,,,,147,Skippy,,skippy-rouge-blanc-24,Couleur,Pointure,Rouge/Blanc,3,24,2,1,30,,,,,,Bottes enfant,Enfant,Botte,skippy enfant,skippy,rouge,blanc,24,,,skippyenfant
147,Skippy,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rouge/Blanc:0, 26:1","Rouge/Blanc:0, 26:1",,skippy-rouge-blanc-26,SKIPPY-EN-ROBL26,Couleur:color:0,Pointure:select:1,Rouge-Blanc:0,0,26:1,1,,,,,,https://cata.meduse.co/enfants/bottes/skippy/rouge-blanc/bottes-enfant-skippy-rouge-blanc-cote.jpg,1,,,,,147,Skippy,,skippy-rouge-blanc-26,Couleur,Pointure,Rouge/Blanc,3,26,3,1,30,,,,,,Bottes enfant,Enfant,Botte,skippy enfant,skippy,rouge,blanc,26,,,skippyenfant
147,Skippy,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rouge/Blanc:0, 28:1","Rouge/Blanc:0, 28:1",,skippy-rouge-blanc-28,SKIPPY-EN-ROBL28,Couleur:color:0,Pointure:select:1,Rouge-Blanc:0,6,28:1,1,,,,,,https://cata.meduse.co/enfants/bottes/skippy/rouge-blanc/bottes-enfant-skippy-rouge-blanc-cote.jpg,1,,,,,147,Skippy,,skippy-rouge-blanc-28,Couleur,Pointure,Rouge/Blanc,3,28,4,1,36,,,,,,Bottes enfant,Enfant,Botte,skippy enfant,skippy,rouge,blanc,28,,,skippyenfant
147,Skippy,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rouge/Blanc:0, 30:1","Rouge/Blanc:0, 30:1",,skippy-rouge-blanc-30,SKIPPY-EN-ROBL30,Couleur:color:0,Pointure:select:1,Rouge-Blanc:0,6,30:1,1,,,,,,https://cata.meduse.co/enfants/bottes/skippy/rouge-blanc/bottes-enfant-skippy-rouge-blanc-cote.jpg,1,,,,,147,Skippy,,skippy-rouge-blanc-30,Couleur,Pointure,Rouge/Blanc,3,30,5,1,36,,,,,,Bottes enfant,Enfant,Botte,skippy enfant,skippy,rouge,blanc,30,,,skippyenfant
147,Skippy,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rouge/Blanc:0, 32:1","Rouge/Blanc:0, 32:1",,skippy-rouge-blanc-32,SKIPPY-EN-ROBL32,Couleur:color:0,Pointure:select:1,Rouge-Blanc:0,6,32:1,1,,,,,,https://cata.meduse.co/enfants/bottes/skippy/rouge-blanc/bottes-enfant-skippy-rouge-blanc-cote.jpg,1,,,,,147,Skippy,,skippy-rouge-blanc-32,Couleur,Pointure,Rouge/Blanc,3,32,6,1,36,,,,,,Bottes enfant,Enfant,Botte,skippy enfant,skippy,rouge,blanc,32,,,skippyenfant
147,Skippy,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Rouge/Blanc:0, 34:1","Rouge/Blanc:0, 34:1",,skippy-rouge-blanc-34,SKIPPY-EN-ROBL34,Couleur:color:0,Pointure:select:1,Rouge-Blanc:0,6,34:1,1,,,,,,https://cata.meduse.co/enfants/bottes/skippy/rouge-blanc/bottes-enfant-skippy-rouge-blanc-cote.jpg,1,,,,,147,Skippy,,skippy-rouge-blanc-34,Couleur,Pointure,Rouge/Blanc,3,34,7,1,36,,,,,,Bottes enfant,Enfant,Botte,skippy enfant,skippy,rouge,blanc,34,,,skippyenfant
148,Jumpard,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron:0, 35:1","Marron:0, 35:1",,jumpard-marron-35,JUMPARD-FE-MA35,Couleur:color:0,Pointure:select:1,Marron:0,0,35:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpard/marron/bottines-femme-jumpard-marron-cote.jpg,1,,,,,148,Jumpard,,jumpard-marron-35,Couleur,Pointure,Marron,1,35,1,1,57,,,,,,Bottines femme,Femme,Bottine,jumpard femme,jumpard,marron,35,,,,jumpardfemme
148,Jumpard,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron:0, 36:1","Marron:0, 36:1",,jumpard-marron-36,JUMPARD-FE-MA36,Couleur:color:0,Pointure:select:1,Marron:0,0,36:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpard/marron/bottines-femme-jumpard-marron-cote.jpg,1,,,,,148,Jumpard,,jumpard-marron-36,Couleur,Pointure,Marron,1,36,2,1,57,,,,,,Bottines femme,Femme,Bottine,jumpard femme,jumpard,marron,36,,,,jumpardfemme
148,Jumpard,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron:0, 37:1","Marron:0, 37:1",,jumpard-marron-37,JUMPARD-FE-MA37,Couleur:color:0,Pointure:select:1,Marron:0,0,37:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpard/marron/bottines-femme-jumpard-marron-cote.jpg,1,,,,,148,Jumpard,,jumpard-marron-37,Couleur,Pointure,Marron,1,37,3,1,57,,,,,,Bottines femme,Femme,Bottine,jumpard femme,jumpard,marron,37,,,,jumpardfemme
148,Jumpard,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron:0, 38:1","Marron:0, 38:1",,jumpard-marron-38,JUMPARD-FE-MA38,Couleur:color:0,Pointure:select:1,Marron:0,0,38:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpard/marron/bottines-femme-jumpard-marron-cote.jpg,1,,,,,148,Jumpard,,jumpard-marron-38,Couleur,Pointure,Marron,1,38,4,1,57,,,,,,Bottines femme,Femme,Bottine,jumpard femme,jumpard,marron,38,,,,jumpardfemme
148,Jumpard,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron:0, 39:1","Marron:0, 39:1",,jumpard-marron-39,JUMPARD-FE-MA39,Couleur:color:0,Pointure:select:1,Marron:0,0,39:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpard/marron/bottines-femme-jumpard-marron-cote.jpg,1,,,,,148,Jumpard,,jumpard-marron-39,Couleur,Pointure,Marron,1,39,5,1,57,,,,,,Bottines femme,Femme,Bottine,jumpard femme,jumpard,marron,39,,,,jumpardfemme
148,Jumpard,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron:0, 40:1","Marron:0, 40:1",,jumpard-marron-40,JUMPARD-FE-MA40,Couleur:color:0,Pointure:select:1,Marron:0,0,40:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpard/marron/bottines-femme-jumpard-marron-cote.jpg,1,,,,,148,Jumpard,,jumpard-marron-40,Couleur,Pointure,Marron,1,40,6,1,57,,,,,,Bottines femme,Femme,Bottine,jumpard femme,jumpard,marron,40,,,,jumpardfemme
148,Jumpard,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron:0, 41:1","Marron:0, 41:1",,jumpard-marron-41,JUMPARD-FE-MA41,Couleur:color:0,Pointure:select:1,Marron:0,0,41:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpard/marron/bottines-femme-jumpard-marron-cote.jpg,1,,,,,148,Jumpard,,jumpard-marron-41,Couleur,Pointure,Marron,1,41,7,1,57,,,,,,Bottines femme,Femme,Bottine,jumpard femme,jumpard,marron,41,,,,jumpardfemme
148,Jumpard,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron:0, 42:1","Marron:0, 42:1",,jumpard-marron-42,JUMPARD-FE-MA42,Couleur:color:0,Pointure:select:1,Marron:0,0,42:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpard/marron/bottines-femme-jumpard-marron-cote.jpg,1,,,,,148,Jumpard,,jumpard-marron-42,Couleur,Pointure,Marron,1,42,8,1,57,,,,,,Bottines femme,Femme,Bottine,jumpard femme,jumpard,marron,42,,,,jumpardfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 35:1","Argent pailleté:0, 35:1",,jumpail-argent-pailleté-35,JUMPAIL-FE-ARPA35,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,35:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/argent-paillete/bottines-femme-jumpail-argent-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-argent-pailleté-35,Couleur,Pointure,Argent pailleté,1,35,6,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,argent,pailleté,35,,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 36:1","Argent pailleté:0, 36:1",,jumpail-argent-pailleté-36,JUMPAIL-FE-ARPA36,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,36:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/argent-paillete/bottines-femme-jumpail-argent-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-argent-pailleté-36,Couleur,Pointure,Argent pailleté,1,36,7,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,argent,pailleté,36,,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 37:1","Argent pailleté:0, 37:1",,jumpail-argent-pailleté-37,JUMPAIL-FE-ARPA37,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,37:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/argent-paillete/bottines-femme-jumpail-argent-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-argent-pailleté-37,Couleur,Pointure,Argent pailleté,1,37,8,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,argent,pailleté,37,,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 38:1","Argent pailleté:0, 38:1",,jumpail-argent-pailleté-38,JUMPAIL-FE-ARPA38,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,38:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/argent-paillete/bottines-femme-jumpail-argent-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-argent-pailleté-38,Couleur,Pointure,Argent pailleté,1,38,9,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,argent,pailleté,38,,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 39:1","Argent pailleté:0, 39:1",,jumpail-argent-pailleté-39,JUMPAIL-FE-ARPA39,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,39:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/argent-paillete/bottines-femme-jumpail-argent-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-argent-pailleté-39,Couleur,Pointure,Argent pailleté,1,39,10,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,argent,pailleté,39,,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 40:1","Argent pailleté:0, 40:1",,jumpail-argent-pailleté-40,JUMPAIL-FE-ARPA40,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,40:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/argent-paillete/bottines-femme-jumpail-argent-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-argent-pailleté-40,Couleur,Pointure,Argent pailleté,1,40,11,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,argent,pailleté,40,,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 41:1","Argent pailleté:0, 41:1",,jumpail-argent-pailleté-41,JUMPAIL-FE-ARPA41,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,41:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/argent-paillete/bottines-femme-jumpail-argent-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-argent-pailleté-41,Couleur,Pointure,Argent pailleté,1,41,12,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,argent,pailleté,41,,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 42:1","Argent pailleté:0, 42:1",,jumpail-argent-pailleté-42,JUMPAIL-FE-ARPA42,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,42:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/argent-paillete/bottines-femme-jumpail-argent-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-argent-pailleté-42,Couleur,Pointure,Argent pailleté,1,42,13,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,argent,pailleté,42,,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron/Bordeaux pailleté:0, 35:1","Marron/Bordeaux pailleté:0, 35:1",,jumpail-marron-bordeaux-pailleté-35,JUMPAIL-FE-MABOPA35,Couleur:color:0,Pointure:select:1,Marron-Bordeaux pailleté:0,0,35:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/marron-bordeaux-paillete/bottines-femme-jumpail-marron-bordeaux-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-marron-bordeaux-pailleté-35,Couleur,Pointure,Marron/Bordeaux pailleté,2,35,6,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,marron,bordeaux,pailleté,35,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron/Bordeaux pailleté:0, 36:1","Marron/Bordeaux pailleté:0, 36:1",,jumpail-marron-bordeaux-pailleté-36,JUMPAIL-FE-MABOPA36,Couleur:color:0,Pointure:select:1,Marron-Bordeaux pailleté:0,0,36:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/marron-bordeaux-paillete/bottines-femme-jumpail-marron-bordeaux-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-marron-bordeaux-pailleté-36,Couleur,Pointure,Marron/Bordeaux pailleté,2,36,7,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,marron,bordeaux,pailleté,36,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron/Bordeaux pailleté:0, 37:1","Marron/Bordeaux pailleté:0, 37:1",,jumpail-marron-bordeaux-pailleté-37,JUMPAIL-FE-MABOPA37,Couleur:color:0,Pointure:select:1,Marron-Bordeaux pailleté:0,0,37:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/marron-bordeaux-paillete/bottines-femme-jumpail-marron-bordeaux-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-marron-bordeaux-pailleté-37,Couleur,Pointure,Marron/Bordeaux pailleté,2,37,8,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,marron,bordeaux,pailleté,37,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron/Bordeaux pailleté:0, 38:1","Marron/Bordeaux pailleté:0, 38:1",,jumpail-marron-bordeaux-pailleté-38,JUMPAIL-FE-MABOPA38,Couleur:color:0,Pointure:select:1,Marron-Bordeaux pailleté:0,0,38:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/marron-bordeaux-paillete/bottines-femme-jumpail-marron-bordeaux-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-marron-bordeaux-pailleté-38,Couleur,Pointure,Marron/Bordeaux pailleté,2,38,9,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,marron,bordeaux,pailleté,38,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron/Bordeaux pailleté:0, 39:1","Marron/Bordeaux pailleté:0, 39:1",,jumpail-marron-bordeaux-pailleté-39,JUMPAIL-FE-MABOPA39,Couleur:color:0,Pointure:select:1,Marron-Bordeaux pailleté:0,0,39:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/marron-bordeaux-paillete/bottines-femme-jumpail-marron-bordeaux-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-marron-bordeaux-pailleté-39,Couleur,Pointure,Marron/Bordeaux pailleté,2,39,10,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,marron,bordeaux,pailleté,39,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron/Bordeaux pailleté:0, 40:1","Marron/Bordeaux pailleté:0, 40:1",,jumpail-marron-bordeaux-pailleté-40,JUMPAIL-FE-MABOPA40,Couleur:color:0,Pointure:select:1,Marron-Bordeaux pailleté:0,0,40:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/marron-bordeaux-paillete/bottines-femme-jumpail-marron-bordeaux-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-marron-bordeaux-pailleté-40,Couleur,Pointure,Marron/Bordeaux pailleté,2,40,11,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,marron,bordeaux,pailleté,40,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron/Bordeaux pailleté:0, 41:1","Marron/Bordeaux pailleté:0, 41:1",,jumpail-marron-bordeaux-pailleté-41,JUMPAIL-FE-MABOPA41,Couleur:color:0,Pointure:select:1,Marron-Bordeaux pailleté:0,0,41:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/marron-bordeaux-paillete/bottines-femme-jumpail-marron-bordeaux-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-marron-bordeaux-pailleté-41,Couleur,Pointure,Marron/Bordeaux pailleté,2,41,12,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,marron,bordeaux,pailleté,41,,jumpailfemme
149,Jumpail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Marron/Bordeaux pailleté:0, 42:1","Marron/Bordeaux pailleté:0, 42:1",,jumpail-marron-bordeaux-pailleté-42,JUMPAIL-FE-MABOPA42,Couleur:color:0,Pointure:select:1,Marron-Bordeaux pailleté:0,0,42:1,1,,,,,,https://cata.meduse.co/femmes/bottines/jumpail/marron-bordeaux-paillete/bottines-femme-jumpail-marron-bordeaux-paillete-cote.jpg,1,,,,,149,Jumpail,,jumpail-marron-bordeaux-pailleté-42,Couleur,Pointure,Marron/Bordeaux pailleté,2,42,13,1,57,,,,,,Bottines femme,Femme,Bottine,jumpail femme,jumpail,marron,bordeaux,pailleté,42,,jumpailfemme
150,Flampail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 35:1","Argent pailleté:0, 35:1",,flampail-argent-pailleté-35,FLAMPAIL-FE-ARPA35,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,35:1,1,,,,,,https://cata.meduse.co/femmes/bottes/flampail/argent-paillete/bottes-femme-flampail-argent-paillete-cote.jpg,1,,,,,150,Flampail,,flampail-argent-pailleté-35,Couleur,Pointure,Argent pailleté,1,35,8,1,54,,,,,,Bottes femme,Femme,Botte,flampail femme,flampail,argent,pailleté,35,,,flampailfemme
150,Flampail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 36:1","Argent pailleté:0, 36:1",,flampail-argent-pailleté-36,FLAMPAIL-FE-ARPA36,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,36:1,1,,,,,,https://cata.meduse.co/femmes/bottes/flampail/argent-paillete/bottes-femme-flampail-argent-paillete-cote.jpg,1,,,,,150,Flampail,,flampail-argent-pailleté-36,Couleur,Pointure,Argent pailleté,1,36,9,1,54,,,,,,Bottes femme,Femme,Botte,flampail femme,flampail,argent,pailleté,36,,,flampailfemme
150,Flampail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 37:1","Argent pailleté:0, 37:1",,flampail-argent-pailleté-37,FLAMPAIL-FE-ARPA37,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,37:1,1,,,,,,https://cata.meduse.co/femmes/bottes/flampail/argent-paillete/bottes-femme-flampail-argent-paillete-cote.jpg,1,,,,,150,Flampail,,flampail-argent-pailleté-37,Couleur,Pointure,Argent pailleté,1,37,10,1,54,,,,,,Bottes femme,Femme,Botte,flampail femme,flampail,argent,pailleté,37,,,flampailfemme
150,Flampail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 38:1","Argent pailleté:0, 38:1",,flampail-argent-pailleté-38,FLAMPAIL-FE-ARPA38,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,38:1,1,,,,,,https://cata.meduse.co/femmes/bottes/flampail/argent-paillete/bottes-femme-flampail-argent-paillete-cote.jpg,1,,,,,150,Flampail,,flampail-argent-pailleté-38,Couleur,Pointure,Argent pailleté,1,38,11,1,54,,,,,,Bottes femme,Femme,Botte,flampail femme,flampail,argent,pailleté,38,,,flampailfemme
150,Flampail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 39:1","Argent pailleté:0, 39:1",,flampail-argent-pailleté-39,FLAMPAIL-FE-ARPA39,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,39:1,1,,,,,,https://cata.meduse.co/femmes/bottes/flampail/argent-paillete/bottes-femme-flampail-argent-paillete-cote.jpg,1,,,,,150,Flampail,,flampail-argent-pailleté-39,Couleur,Pointure,Argent pailleté,1,39,12,1,54,,,,,,Bottes femme,Femme,Botte,flampail femme,flampail,argent,pailleté,39,,,flampailfemme
150,Flampail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 40:1","Argent pailleté:0, 40:1",,flampail-argent-pailleté-40,FLAMPAIL-FE-ARPA40,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,40:1,1,,,,,,https://cata.meduse.co/femmes/bottes/flampail/argent-paillete/bottes-femme-flampail-argent-paillete-cote.jpg,1,,,,,150,Flampail,,flampail-argent-pailleté-40,Couleur,Pointure,Argent pailleté,1,40,13,1,54,,,,,,Bottes femme,Femme,Botte,flampail femme,flampail,argent,pailleté,40,,,flampailfemme
150,Flampail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 41:1","Argent pailleté:0, 41:1",,flampail-argent-pailleté-41,FLAMPAIL-FE-ARPA41,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,41:1,1,,,,,,https://cata.meduse.co/femmes/bottes/flampail/argent-paillete/bottes-femme-flampail-argent-paillete-cote.jpg,1,,,,,150,Flampail,,flampail-argent-pailleté-41,Couleur,Pointure,Argent pailleté,1,41,14,1,54,,,,,,Bottes femme,Femme,Botte,flampail femme,flampail,argent,pailleté,41,,,flampailfemme
150,Flampail,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Argent pailleté:0, 42:1","Argent pailleté:0, 42:1",,flampail-argent-pailleté-42,FLAMPAIL-FE-ARPA42,Couleur:color:0,Pointure:select:1,Argent pailleté:0,0,42:1,1,,,,,,https://cata.meduse.co/femmes/bottes/flampail/argent-paillete/bottes-femme-flampail-argent-paillete-cote.jpg,1,,,,,150,Flampail,,flampail-argent-pailleté-42,Couleur,Pointure,Argent pailleté,1,42,15,1,54,,,,,,Bottes femme,Femme,Botte,flampail femme,flampail,argent,pailleté,42,,,flampailfemme
151,Filo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Anthracite/Fuchsia:0, 28:1","Anthracite/Fuchsia:0, 28:1",,filo-anthracite-fuchsia-28,FILO-EN-ANFU28,Couleur:color:0,Pointure:select:1,Anthracite-Fuchsia:0,0,28:1,1,,,,,,https://cata.meduse.co/enfants/bottes/filo/anthracite-fuchsia/bottes-enfant-filo-anthracite-fuchsia-cote.jpg,1,,,,,151,Filo,,filo-anthracite-fuchsia-28,Couleur,Pointure,Anthracite/Fuchsia,1,28,1,1,45,,,,,,Bottes enfant,Enfant,Botte,filo enfant,filo,anthracite,fuchsia,28,,,filoenfant
151,Filo,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Anthracite/Fuchsia:0, 29:1","Anthracite/Fuchsia:0, 29:1",,filo-anthracite-fuchsia-29,FILO-EN-ANFU29,Couleur:color:0,Pointure:select:1,Anthracite-Fuchsia:0,0,29:1,1,,,,,,https://cata.meduse.co/enfants/bottes/filo/anthracite-fuchsia/bottes-enfant-filo-anthracite-fuchsia-cote.jpg,1,,,,,151,Filo,,filo-anthracite-fuchsia-29,Couleur,Pointure,Anthracite/Fuchsia,1,29,2,1,45,,,,,,Bottes enfant,Enfant,Botte,filo enfant,filo,anthracite,fuchsia,29,,,filoenfant
