iD,Product Name,Attribute FR (Name:Type:Position)*,Attribute EN (Name:Type:Position)*,Value FR (Value:Position)*,Value EN (Value:Position)*,Supplier reference,Reference,Référence Finale,EAN13,UPC,Wholesale price,Impact on price,Ecotax,Quantity,Minimal quantity,Impact on weight,"Default (0 = No, 1 = Yes)",Combination available date,Image position,Image URL,"Delete existing images (0 = No, 1 = Yes)",ID / Name of shop,Advanced Stock Managment,Depends on stock,Warehouse,ID,Désignation (Français),Désignation (English),Référence,Nom de la première variante,Nom de la seconde variante,Valeur de la première variante,Ordre variante 1,Valeur de la seconde variante,Ordre variante 2,Stock,Prix,Taux de promotion,Date de début de promotion,Date de fin de promotion,Date réapprovisionnement,,Catégorie Principale,Famille,,,,,,,,,
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 35:1","Bleu roy:0, 35:1",,sun-bleu-roy-35,SUN-HO-BLRO35,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,35:1,1,,,0,,17,https://cata.meduse.co/hommes/sandales/sun/bleu-roy/sandales-homme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-35,Couleur,Pointure,Bleu roy,4,35,18,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,roy,35,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 36:1","Bleu roy:0, 36:1",,sun-bleu-roy-36,SUN-FE-BLRO36,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,36:1,1,,,0,,18,https://cata.meduse.co/femmes/sandales/sun/bleu-roy/sandales-femme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-36,Couleur,Pointure,Bleu roy,4,36,19,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,roy,36,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 36:1","Bleu roy:0, 36:1",,sun-bleu-roy-36,SUN-HO-BLRO36,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,36:1,1,,,0,,18,https://cata.meduse.co/hommes/sandales/sun/bleu-roy/sandales-homme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-36,Couleur,Pointure,Bleu roy,4,36,19,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,roy,36,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 37:1","Bleu roy:0, 37:1",,sun-bleu-roy-37,SUN-FE-BLRO37,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,37:1,1,,,0,,19,https://cata.meduse.co/femmes/sandales/sun/bleu-roy/sandales-femme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-37,Couleur,Pointure,Bleu roy,4,37,20,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,roy,37,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 37:1","Bleu roy:0, 37:1",,sun-bleu-roy-37,SUN-HO-BLRO37,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,37:1,1,,,0,,19,https://cata.meduse.co/hommes/sandales/sun/bleu-roy/sandales-homme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-37,Couleur,Pointure,Bleu roy,4,37,20,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,roy,37,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 38:1","Bleu roy:0, 38:1",,sun-bleu-roy-38,SUN-FE-BLRO38,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,38:1,1,,,0,,20,https://cata.meduse.co/femmes/sandales/sun/bleu-roy/sandales-femme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-38,Couleur,Pointure,Bleu roy,4,38,21,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,roy,38,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 38:1","Bleu roy:0, 38:1",,sun-bleu-roy-38,SUN-HO-BLRO38,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,38:1,1,,,0,,20,https://cata.meduse.co/hommes/sandales/sun/bleu-roy/sandales-homme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-38,Couleur,Pointure,Bleu roy,4,38,21,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,roy,38,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 39:1","Bleu roy:0, 39:1",,sun-bleu-roy-39,SUN-FE-BLRO39,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,39:1,1,,,0,,21,https://cata.meduse.co/femmes/sandales/sun/bleu-roy/sandales-femme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-39,Couleur,Pointure,Bleu roy,4,39,22,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,roy,39,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 39:1","Bleu roy:0, 39:1",,sun-bleu-roy-39,SUN-HO-BLRO39,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,39:1,1,,,0,,21,https://cata.meduse.co/hommes/sandales/sun/bleu-roy/sandales-homme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-39,Couleur,Pointure,Bleu roy,4,39,22,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,roy,39,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 40:1","Bleu roy:0, 40:1",,sun-bleu-roy-40,SUN-FE-BLRO40,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,40:1,1,,,0,,22,https://cata.meduse.co/femmes/sandales/sun/bleu-roy/sandales-femme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-40,Couleur,Pointure,Bleu roy,4,40,23,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,roy,40,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 40:1","Bleu roy:0, 40:1",,sun-bleu-roy-40,SUN-HO-BLRO40,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,40:1,1,,,0,,22,https://cata.meduse.co/hommes/sandales/sun/bleu-roy/sandales-homme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-40,Couleur,Pointure,Bleu roy,4,40,23,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,roy,40,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 41:1","Bleu roy:0, 41:1",,sun-bleu-roy-41,SUN-FE-BLRO41,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,41:1,1,,,0,,23,https://cata.meduse.co/femmes/sandales/sun/bleu-roy/sandales-femme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-41,Couleur,Pointure,Bleu roy,4,41,24,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,roy,41,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 41:1","Bleu roy:0, 41:1",,sun-bleu-roy-41,SUN-HO-BLRO41,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,41:1,1,,,0,,23,https://cata.meduse.co/hommes/sandales/sun/bleu-roy/sandales-homme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-41,Couleur,Pointure,Bleu roy,4,41,24,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,roy,41,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 42:1","Bleu roy:0, 42:1",,sun-bleu-roy-42,SUN-FE-BLRO42,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,42:1,1,,,0,,24,https://cata.meduse.co/femmes/sandales/sun/bleu-roy/sandales-femme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-42,Couleur,Pointure,Bleu roy,4,42,25,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bleu,roy,42,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bleu roy:0, 42:1","Bleu roy:0, 42:1",,sun-bleu-roy-42,SUN-HO-BLRO42,Couleur:color:0,Pointure:select:1,Bleu roy:0,6,42:1,1,,,0,,24,https://cata.meduse.co/hommes/sandales/sun/bleu-roy/sandales-homme-sun-bleu-roy-cote.jpg,1,,,,,15,Sun,,sun-bleu-roy-42,Couleur,Pointure,Bleu roy,4,42,25,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bleu,roy,42,,,sunhomme
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 18:1","Bronze:0, 18:1",,sun-bronze-18,SUN-EN-BR18,Couleur:color:0,Pointure:select:1,Bronze:0,0,18:1,1,,,0,,96,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-18,Couleur,Pointure,Bronze,5,18,1,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,18,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 19:1","Bronze:0, 19:1",,sun-bronze-19,SUN-EN-BR19,Couleur:color:0,Pointure:select:1,Bronze:0,0,19:1,1,,,0,,97,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-19,Couleur,Pointure,Bronze,5,19,2,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,19,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 20:1","Bronze:0, 20:1",,sun-bronze-20,SUN-EN-BR20,Couleur:color:0,Pointure:select:1,Bronze:0,0,20:1,1,,,0,,98,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-20,Couleur,Pointure,Bronze,5,20,3,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,20,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 21:1","Bronze:0, 21:1",,sun-bronze-21,SUN-EN-BR21,Couleur:color:0,Pointure:select:1,Bronze:0,0,21:1,1,,,0,,99,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-21,Couleur,Pointure,Bronze,5,21,4,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,21,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 22:1","Bronze:0, 22:1",,sun-bronze-22,SUN-EN-BR22,Couleur:color:0,Pointure:select:1,Bronze:0,0,22:1,1,,,0,,100,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-22,Couleur,Pointure,Bronze,5,22,5,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,22,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 23:1","Bronze:0, 23:1",,sun-bronze-23,SUN-EN-BR23,Couleur:color:0,Pointure:select:1,Bronze:0,0,23:1,1,,,0,,101,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-23,Couleur,Pointure,Bronze,5,23,6,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,23,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 24:1","Bronze:0, 24:1",,sun-bronze-24,SUN-EN-BR24,Couleur:color:0,Pointure:select:1,Bronze:0,0,24:1,1,,,0,,102,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-24,Couleur,Pointure,Bronze,5,24,7,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,24,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 25:1","Bronze:0, 25:1",,sun-bronze-25,SUN-EN-BR25,Couleur:color:0,Pointure:select:1,Bronze:0,0,25:1,1,,,0,,103,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-25,Couleur,Pointure,Bronze,5,25,8,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,25,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 26:1","Bronze:0, 26:1",,sun-bronze-26,SUN-EN-BR26,Couleur:color:0,Pointure:select:1,Bronze:0,0,26:1,1,,,0,,104,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-26,Couleur,Pointure,Bronze,5,26,9,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,26,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 27:1","Bronze:0, 27:1",,sun-bronze-27,SUN-EN-BR27,Couleur:color:0,Pointure:select:1,Bronze:0,0,27:1,1,,,0,,105,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-27,Couleur,Pointure,Bronze,5,27,10,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,27,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 28:1","Bronze:0, 28:1",,sun-bronze-28,SUN-EN-BR28,Couleur:color:0,Pointure:select:1,Bronze:0,3,28:1,1,,,0,,106,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-28,Couleur,Pointure,Bronze,5,28,11,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,28,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 29:1","Bronze:0, 29:1",,sun-bronze-29,SUN-EN-BR29,Couleur:color:0,Pointure:select:1,Bronze:0,3,29:1,1,,,0,,107,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-29,Couleur,Pointure,Bronze,5,29,12,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,29,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 30:1","Bronze:0, 30:1",,sun-bronze-30,SUN-EN-BR30,Couleur:color:0,Pointure:select:1,Bronze:0,3,30:1,1,,,0,,108,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-30,Couleur,Pointure,Bronze,5,30,13,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,30,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 31:1","Bronze:0, 31:1",,sun-bronze-31,SUN-EN-BR31,Couleur:color:0,Pointure:select:1,Bronze:0,3,31:1,1,,,0,,109,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-31,Couleur,Pointure,Bronze,5,31,14,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,31,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 32:1","Bronze:0, 32:1",,sun-bronze-32,SUN-EN-BR32,Couleur:color:0,Pointure:select:1,Bronze:0,3,32:1,1,,,0,,110,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-32,Couleur,Pointure,Bronze,5,32,15,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,32,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 33:1","Bronze:0, 33:1",,sun-bronze-33,SUN-EN-BR33,Couleur:color:0,Pointure:select:1,Bronze:0,3,33:1,1,,,0,,111,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-33,Couleur,Pointure,Bronze,5,33,16,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,33,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 34:1","Bronze:0, 34:1",,sun-bronze-34,SUN-EN-BR34,Couleur:color:0,Pointure:select:1,Bronze:0,3,34:1,1,,,0,,112,https://cata.meduse.co/enfants/sandales/sun/bronze/sandales-enfant-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-34,Couleur,Pointure,Bronze,5,34,17,1,15,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,bronze,34,,,,sunenfant
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 35:1","Bronze:0, 35:1",,sun-bronze-35,SUN-FE-BR35,Couleur:color:0,Pointure:select:1,Bronze:0,6,35:1,1,,,0,,25,https://cata.meduse.co/femmes/sandales/sun/bronze/sandales-femme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-35,Couleur,Pointure,Bronze,5,35,18,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bronze,35,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 35:1","Bronze:0, 35:1",,sun-bronze-35,SUN-HO-BR35,Couleur:color:0,Pointure:select:1,Bronze:0,6,35:1,1,,,0,,25,https://cata.meduse.co/hommes/sandales/sun/bronze/sandales-homme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-35,Couleur,Pointure,Bronze,5,35,18,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bronze,35,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 36:1","Bronze:0, 36:1",,sun-bronze-36,SUN-FE-BR36,Couleur:color:0,Pointure:select:1,Bronze:0,6,36:1,1,,,0,,26,https://cata.meduse.co/femmes/sandales/sun/bronze/sandales-femme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-36,Couleur,Pointure,Bronze,5,36,19,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bronze,36,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 36:1","Bronze:0, 36:1",,sun-bronze-36,SUN-HO-BR36,Couleur:color:0,Pointure:select:1,Bronze:0,6,36:1,1,,,0,,26,https://cata.meduse.co/hommes/sandales/sun/bronze/sandales-homme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-36,Couleur,Pointure,Bronze,5,36,19,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bronze,36,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 37:1","Bronze:0, 37:1",,sun-bronze-37,SUN-FE-BR37,Couleur:color:0,Pointure:select:1,Bronze:0,6,37:1,1,,,0,,27,https://cata.meduse.co/femmes/sandales/sun/bronze/sandales-femme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-37,Couleur,Pointure,Bronze,5,37,20,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bronze,37,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 37:1","Bronze:0, 37:1",,sun-bronze-37,SUN-HO-BR37,Couleur:color:0,Pointure:select:1,Bronze:0,6,37:1,1,,,0,,27,https://cata.meduse.co/hommes/sandales/sun/bronze/sandales-homme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-37,Couleur,Pointure,Bronze,5,37,20,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bronze,37,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 38:1","Bronze:0, 38:1",,sun-bronze-38,SUN-FE-BR38,Couleur:color:0,Pointure:select:1,Bronze:0,6,38:1,1,,,0,,28,https://cata.meduse.co/femmes/sandales/sun/bronze/sandales-femme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-38,Couleur,Pointure,Bronze,5,38,21,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bronze,38,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 38:1","Bronze:0, 38:1",,sun-bronze-38,SUN-HO-BR38,Couleur:color:0,Pointure:select:1,Bronze:0,6,38:1,1,,,0,,28,https://cata.meduse.co/hommes/sandales/sun/bronze/sandales-homme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-38,Couleur,Pointure,Bronze,5,38,21,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bronze,38,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 39:1","Bronze:0, 39:1",,sun-bronze-39,SUN-FE-BR39,Couleur:color:0,Pointure:select:1,Bronze:0,6,39:1,1,,,0,,29,https://cata.meduse.co/femmes/sandales/sun/bronze/sandales-femme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-39,Couleur,Pointure,Bronze,5,39,22,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bronze,39,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 39:1","Bronze:0, 39:1",,sun-bronze-39,SUN-HO-BR39,Couleur:color:0,Pointure:select:1,Bronze:0,6,39:1,1,,,0,,29,https://cata.meduse.co/hommes/sandales/sun/bronze/sandales-homme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-39,Couleur,Pointure,Bronze,5,39,22,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bronze,39,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 40:1","Bronze:0, 40:1",,sun-bronze-40,SUN-FE-BR40,Couleur:color:0,Pointure:select:1,Bronze:0,6,40:1,1,,,0,,30,https://cata.meduse.co/femmes/sandales/sun/bronze/sandales-femme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-40,Couleur,Pointure,Bronze,5,40,23,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bronze,40,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 40:1","Bronze:0, 40:1",,sun-bronze-40,SUN-HO-BR40,Couleur:color:0,Pointure:select:1,Bronze:0,6,40:1,1,,,0,,30,https://cata.meduse.co/hommes/sandales/sun/bronze/sandales-homme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-40,Couleur,Pointure,Bronze,5,40,23,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bronze,40,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 41:1","Bronze:0, 41:1",,sun-bronze-41,SUN-FE-BR41,Couleur:color:0,Pointure:select:1,Bronze:0,6,41:1,1,,,0,,31,https://cata.meduse.co/femmes/sandales/sun/bronze/sandales-femme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-41,Couleur,Pointure,Bronze,5,41,24,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bronze,41,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 41:1","Bronze:0, 41:1",,sun-bronze-41,SUN-HO-BR41,Couleur:color:0,Pointure:select:1,Bronze:0,6,41:1,1,,,0,,31,https://cata.meduse.co/hommes/sandales/sun/bronze/sandales-homme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-41,Couleur,Pointure,Bronze,5,41,24,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bronze,41,,,,sunhomme
15,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 42:1","Bronze:0, 42:1",,sun-bronze-42,SUN-FE-BR42,Couleur:color:0,Pointure:select:1,Bronze:0,6,42:1,1,,,0,,32,https://cata.meduse.co/femmes/sandales/sun/bronze/sandales-femme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-42,Couleur,Pointure,Bronze,5,42,25,1,18,,,,,,Sandales femme,Femme,Sandale,sun femme,sun,bronze,42,,,,sunfemme
18,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Bronze:0, 42:1","Bronze:0, 42:1",,sun-bronze-42,SUN-HO-BR42,Couleur:color:0,Pointure:select:1,Bronze:0,6,42:1,1,,,0,,32,https://cata.meduse.co/hommes/sandales/sun/bronze/sandales-homme-sun-bronze-cote.jpg,1,,,,,15,Sun,,sun-bronze-42,Couleur,Pointure,Bronze,5,42,25,1,18,,,,,,Sandales homme,Homme,Sandale,sun homme,sun,bronze,42,,,,sunhomme
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 18:1","Canari:0, 18:1",,sun-canari-18,SUN-EN-CA18,Couleur:color:0,Pointure:select:1,Canari:0,0,18:1,1,,,0,,113,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-18,Couleur,Pointure,Canari,6,18,1,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,18,,,,sunenfant
19,Sun,"Couleur:color:0, Pointure:select:1","Color:color:0, Size:select:1","Canari:0, 19:1","Canari:0, 19:1",,sun-canari-19,SUN-EN-CA19,Couleur:color:0,Pointure:select:1,Canari:0,0,19:1,1,,,0,,114,https://cata.meduse.co/enfants/sandales/sun/canari/sandales-enfant-sun-canari-cote.jpg,1,,,,,15,Sun,,sun-canari-19,Couleur,Pointure,Canari,6,19,2,1,12,,,,,,Sandales enfant,Enfant,Sandale,sun enfant,sun,canari,19,,,,sunenfant
